,Incident year,Number of Dead,Lat,Long
1342,2018,1.0,32.279068, -111.363716
1343,2019,1.0,32.656797994, -116.268879535
1344,2019,1.0,32.20587, -112.97794
1345,2019,1.0,27.0663108, -98.1668337
1346,2019,1.0,32.822143433, -115.277954119
1347,2019,1.0,33.388137, -112.228508
1348,2019,1.0,28.730727706, -100.563445216
1349,2019,,27.478392338, -99.479276946
1350,2019,,26.258109879, -98.59673387
1351,2019,1.0,29.0639375, -100.6635625
1352,2019,1.0,32.484934, -111.666239
1353,2019,1.0,31.748033, -111.955733
1354,2019,1.0,32.199917, -113.242333
1355,2019,1.0,32.788117, -113.110767
1356,2019,1.0,32.46409, -113.13683
1357,2019,1.0,32.45611, -113.13738
1358,2019,1.0,32.45311, -113.14
1359,2019,1.0,32.42882, -113.15696
1360,2019,1.0,32.4231, -113.15253
1361,2019,1.0,27.496386436, -99.52252147
1362,2019,1.0,30.750805, -104.1930918
1363,2019,1.0,32.825717, -112.621267
1364,2019,1.0,28.741004209, -100.507503434
1365,2019,2.0,31.6671011, -106.4267678
1366,2019,1.0,31.365883, -110.110767
1367,2019,1.0,26.217242152, -98.455393501
1368,2019,1.0,31.669, -110.4444
1369,2019,1.0,26.143064684, -98.330164834
1370,2019,1.0,32.674794575, -115.442020569
1371,2019,3.0,27.345466202, -99.506891222
1372,2019,1.0,27.1251894, -98.2224843
1373,2019,1.0,26.082034155, -98.258656088
1374,2019,1.0,26.378453484, -98.956549231
1375,2019,1.0,26.365378242, -98.813139597
1376,2019,1.0,32.7855, -112.5682
1377,2019,1.0,27.0839226, -98.1827426
1378,2019,,26.094483422, -98.270738236
1379,2019,1.0,28.70036057, -100.510757707
1380,2019,1.0,27.0663108, -98.1668337
1381,2019,1.0,27.1599135, -98.4664938
1382,2019,1.0,32.542375795, -116.99953746
1383,2019,1.0,32.5630235, -116.9407905
1384,2019,1.0,32.3966, -113.12753
1385,2019,1.0,32.3974, -113.132583
1386,2019,1.0,32.7725, -112.457
1387,2019,1.0,27.1754316, -98.2668689
1388,2019,1.0,32.705996627, -115.159694516
1389,2019,1.0,32.09755, -112.911483
1390,2019,1.0,28.718723271, -100.506647433
1391,2019,1.0,32.680466979, -115.448329124
1392,2019,1.0,31.797767, -110.2663
1393,2019,1.0,32.12564, -112.87799
1394,2019,1.0,28.620958685, -100.160775038
1395,2019,1.0,32.2902, -111.3771
1396,2019,1.0,31.78875, -112.15048
1397,2019,1.0,31.84255, -112.438933
1398,2019,1.0,32.666091672, -115.52755085
1399,2019,1.0,32.249683, -111.935167
1400,2019,1.0,31.784017, -112.123567
1401,2019,1.0,31.78935, -112.433433
1402,2019,1.0,31.9746, -112.6818
1403,2019,1.0,32.34555, -113.1166
1404,2019,2.0,27.403037242, -99.478838605
1405,2019,1.0,31.823, -111.569833
1406,2019,1.0,32.663359493, -115.603940163
1407,2019,1.0,32.1248, -112.72103
1408,2019,1.0,31.760028, -112.418722
1409,2019,1.0,27.425562771, -99.480615395
1410,2019,1.0,27.476619775, -99.481873324
1411,2019,1.0,31.56635, -109.16429
1412,2019,2.0,31.813108233, -106.799261943
1413,2019,1.0,32.679779166, -115.449979362
1414,2019,1.0,27.2164741, -98.1844026
1415,2019,1.0,27.170058, -98.1775638
1416,2019,1.0,32.277567, -111.985583
1417,2019,1.0,27.476374406, -99.482152274
1418,2019,1.0,28.707883038, -100.511306505
1419,2019,1.0,31.759988641, -106.50243075
1420,2019,2.0,27.59712, -99.5372
1421,2019,,29.320788246, -100.917525824
1422,2019,2.0,26.951081889, -98.367782303
1423,2019,1.0,27.504285017, -99.528458651
1424,2019,1.0,31.35387, -110.889
1425,2019,1.0,32.666, -112.9085
1426,2019,1.0,32.3992, -113.25417
1427,2019,1.0,32.40185, -113.2377
1428,2019,1.0,32.728409434, -114.707759931
1429,2019,1.0,31.620583, -111.979067
1430,2019,1.0,32.4326, -113.10806
1431,2019,2.0,31.55723, -106.27218
1432,2019,1.0,26.068308626, -97.154688461
1433,2019,1.0,32.720561238, -114.71685045
1434,2019,1.0,32.720561238, -114.71685045
1435,2019,1.0,28.740755681, -100.507374644
1436,2019,1.0,27.422505557, -99.495945714
1437,2019,1.0,28.711263268, -100.508120252
1438,2019,1.0,28.680971826, -100.507273575
1439,2019,1.0,32.631914997, -116.971303002
1440,2019,1.0,27.380512013, -99.492674487
1441,2019,1.0,28.721617905, -100.509750105
1442,2019,1.0,27.48001866, -99.479560663
1443,2019,1.0,27.7490298, -97.3863474
1444,2019,1.0,28.706848427, -100.507718231
1445,2019,2.0,29.333146234, -100.939984374
1446,2019,1.0,28.7226959, -100.5166047
1447,2019,1.0,27.495635827, -99.489473063
1448,2019,1.0,27.499010531, -99.508511442
1449,2019,1.0,32.29458, -113.23042
1450,2019,1.0,28.330829836, -100.30224752
1451,2019,1.0,32.135866, -113.135886
1452,2019,1.0,31.763443183, -106.506078588
1453,2019,1.0,32.731083, -112.824617
1454,2019,1.0,32.40015, -113.11957
1455,2019,1.0,32.40818, -113.12102
1456,2019,1.0,32.4073, -113.1353
1457,2019,1.0,32.721602777, -114.741105154
1458,2019,1.0,31.7618778, -106.4850217
1459,2019,1.0,32.788874333, -115.686670062
1460,2019,1.0,32.085083, -113.002083
1461,2019,1.0,31.783890468, -107.209294207
1462,2019,1.0,27.070487529, -98.078634913
1463,2019,1.0,32.264533, -111.324317
1464,2019,1.0,28.699966873, -100.510720789
1465,2019,2.0,26.240047494, -98.56601633
1466,2019,1.0,32.2867, -111.52195
1467,2019,1.0,32.251733, -111.57955
1468,2019,1.0,26.369909306, -98.938498099
1469,2019,1.0,32.02095, -112.279483
1470,2019,1.0,32.2254, -113.3139
1471,2019,1.0,31.792900428, -106.51968731
1472,2019,1.0,32.6789476, -115.4988834
1473,2019,1.0,31.9742, -111.2981
1474,2019,1.0,31.8351, -112.3756
1475,2019,1.0,27.499954648, -99.502177619
1476,2019,1.0,27.11553629, -98.089773823
1477,2019,1.0,31.690917, -111.863967
1478,2019,1.0,32.509583, -113.1393
1479,2019,1.0,26.4088523, -99.0156554
1480,2019,1.0,32.7270367, -114.757467601
1481,2019,1.0,28.7091433, -100.4995214
1482,2019,1.0,32.17028, -113.02456
1483,2019,1.0,32.29151, -113.07858
1484,2019,1.0,31.81871, -111.5417
1485,2019,1.0,27.2052855, -98.1447463
1486,2019,1.0,27.372516049, -99.504941042
1487,2019,1.0,28.720512236, -100.502868797
1488,2019,6.0,27.7791692, -97.664032
1489,2019,1.0,28.461656365, -99.915542341
1490,2019,1.0,28.521344741, -99.975967145
1491,2019,2.0,28.706046434, -100.51177581
1492,2019,1.0,31.96955, -112.254017
1493,2019,1.0,32.667714006, -115.527679596
1494,2019,1.0,31.6220619, -106.27608
1495,2019,3.0,31.675628312, -106.333742785
1496,2019,1.0,31.870028154, -106.61163513
1497,2019,1.0,32.42877, -111.795
1498,2019,2.0,31.674166603, -106.337425829
1499,2019,1.0,31.915388342, -112.925537844
1500,2019,1.0,31.858, -112.01338
1501,2019,1.0,32.007317, -111.938567
1502,2019,1.0,32.769644102, -115.593696092
1503,2019,1.0,28.711767097, -100.508585084
1504,2019,1.0,32.407, -113.06755
1505,2019,1.0,32.729203679, -114.646219328
1506,2019,1.0,28.4799508, -99.8647247
1507,2019,1.0,32.7574944, -115.982532
1508,2019,1.0,28.5225016, -99.8398913
1509,2019,1.0,28.9085319, -100.6337614
1510,2019,1.0,27.8237754, -99.9745174
1511,2019,1.0,28.7110681, -100.513559
1512,2019,1.0,29.3019486, -100.4242719
1513,2019,1.0,27.479038, -99.4792669
1514,2019,4.0,26.1384047, -98.3287687
1515,2019,1.0,31.3498645, -106.490093
1516,2019,2.0,25.898236865, -97.499201412
1517,2019,1.0,28.714321973, -100.507155909
1518,2019,1.0,32.412667, -113.138917
1519,2019,1.0,27.0250973, -98.1383995
1520,2019,1.0,31.5676869, -106.2437563
1521,2019,1.0,32.705688066, -114.729089066
1522,2019,1.0,32.02615, -112.75097
1523,2019,1.0,27.0250973, -98.1383995
1524,2019,1.0,26.186448, -98.2207185
1525,2019,1.0,29.7696231, -101.2523792
1526,2019,1.0,31.773414, -111.921584
1527,2019,1.0,32.00395, -113.2217
1528,2019,1.0,32.23272, -113.2068
1529,2019,1.0,27.0250973, -98.1383995
1530,2019,1.0,31.762964919, -106.446077661
1531,2019,1.0,31.773019724, -106.701209668
1532,2019,1.0,32.2429301, -110.9462013
1533,2019,,29.207827735, -98.507496359
1534,2019,1.0,32.224804, -110.854291
1535,2019,1.0,32.662812602, -115.614549813
1536,2019,1.0,32.35157, -113.15771
1537,2019,1.0,31.655038, -112.088278
1538,2019,1.0,31.721667, -111.853333
1539,2019,1.0,27.253449767, -98.25433289
1540,2019,1.0,32.7053029, -114.7288298
1541,2019,1.0,28.7009447, -100.514561
1542,2019,1.0,27.067851841, -98.073091891
1543,2019,1.0,26.136829136, -98.337529266
1544,2019,1.0,32.088533, -113.035133
1545,2019,1.0,31.60112, -111.711982
1546,2019,1.0,31.857367, -112.4654
1547,2019,1.0,25.900962109, -97.5256331
1548,2019,1.0,27.208588229, -98.238623337
1549,2019,1.0,31.764, -112.1861
1550,2019,1.0,26.975792985, -98.187075045
1551,2019,1.0,28.705314967, -100.511613685
1552,2019,2.0,29.447929724, -101.059931246
1553,2019,1.0,31.797302, -111.812279
1554,2019,1.0,26.985855503, -98.197718051
1555,2019,1.0,27.13759256, -98.230383591
1556,2019,1.0,25.981681, -98.0796846
1557,2019,1.0,31.7300671, -106.4832893
1558,2019,1.0,31.544827, -111.389112
1559,2019,1.0,31.7380543, -106.4562579
1560,2019,1.0,32.75680046, -115.643388924
1561,2019,1.0,32.563317, -111.922967
1562,2019,1.0,33.179906061, -112.241578804
1563,2019,1.0,28.661188, -100.5406864
1564,2019,1.0,28.715580849, -100.394364241
1565,2019,2.0,31.994554633, -112.006083363
1566,2019,1.0,32.37215, -111.457633
1567,2019,1.0,32.066712, -112.937713
1568,2019,1.0,32.1267, -111.15009
1569,2019,1.0,32.214267, -113.113811
1570,2019,1.0,26.929552244, -98.242094456
1571,2019,1.0,31.722667, -112.026133
1572,2019,1.0,26.054200042, -98.141739029
1573,2019,1.0,32.663059933, -115.53437397
1574,2019,1.0,32.403532528, -113.705843931
1575,2019,1.0,27.276826239, -98.061468796
1576,2019,1.0,27.471696386, -99.483042038
1577,2019,1.0,31.710822977, -106.368404027
1578,2019,1.0,29.243763634, -100.795425353
1579,2019,1.0,27.00907065, -98.076525119
1580,2019,1.0,32.677073001, -116.882542493
1581,2019,1.0,32.57900819, -116.621845407
1582,2019,1.0,28.78804684, -100.399340051
1583,2019,2.0,27.08111754, -98.200171188
1584,2019,1.0,32.34823, -108.7454867
1585,2019,1.0,27.476619775, -99.481808951
1586,2019,1.0,27.47945746, -99.479084887
1587,2019,1.0,26.1379275, -98.335083318
1588,2019,1.0,26.143086411, -98.328974527
1589,2019,1.0,28.908961809, -100.600107188
1590,2019,1.0,26.166204168, -98.335677747
1591,2019,1.0,28.624902867, -100.158129173
1592,2019,1.0,32.65873492, -115.591580544
1593,2019,1.0,28.749602003, -100.453633473
1594,2019,1.0,25.87978378, -97.494390566
1595,2019,1.0,26.270817082, -98.593158757
1596,2019,1.0,31.9876, -112.149233
1597,2019,1.0,31.912022, -111.881234
1598,2019,1.0,27.19853325, -97.812651847
1599,2019,1.0,26.25710809, -98.636932433
1600,2019,3.0,32.6848591, -117.0445837
1601,2019,1.0,32.10409, -111.66111
1602,2019,1.0,32.123983, -111.7249
1603,2019,1.0,28.679713428, -100.507124728
1604,2019,1.0,26.800871463, -98.101282161
1605,2019,1.0,31.96933, -112.1173
1606,2019,1.0,31.36073, -110.08011
1607,2019,1.0,32.13277, -112.125
1608,2019,1.0,28.53227694, -100.402250811
1609,2019,1.0,28.5130277, -100.4550796
1610,2019,1.0,28.710228242, -100.50974047
1611,2019,1.0,27.049847012, -98.168535617
1612,2019,2.0,26.982052175, -98.096525608
1613,2019,1.0,26.226310823, -98.516633819
1614,2019,1.0,31.975983, -112.126617
1615,2019,1.0,31.7549, -111.3573
1616,2019,1.0,27.596688407, -99.537284533
1617,2019,1.0,28.693672862, -100.510521798
1618,2019,1.0,31.7549, -111.3573
1619,2019,1.0,28.4116514, -99.8124935
1620,2019,1.0,26.166658691, -98.337147645
1621,2019,1.0,26.8697147, -97.6982272
1622,2019,1.0,31.58733, -111.73503
1623,2019,1.0,31.9473, -111.36
1624,2019,1.0,28.720081978, -100.508130855
1625,2019,1.0,28.4116514, -99.8124935
1626,2019,1.0,31.54398, -111.30734
1627,2019,1.0,31.751634696, -106.492510925
1628,2019,1.0,28.719389777, -100.507124167
1629,2019,1.0,32.665583629, -115.532443199
1630,2019,1.0,26.095001306, -98.273011631
1631,2019,1.0,31.9518, -111.956967
1632,2019,1.0,29.4241219, -98.4936282
1633,2019,1.0,32.326217, -113.11045
1634,2019,1.0,31.346883, -110.13665
1635,2019,2.0,29.326039842, -100.91930746
1636,2019,1.0,26.932000971, -98.226225376
1637,2019,1.0,26.975419021, -98.236322802
1638,2019,2.0,28.727691608, -100.508059819
1639,2019,1.0,26.962501413, -98.293211367
1640,2019,1.0,32.66240434, -115.537249718
1641,2019,1.0,26.066558588, -98.076219015
1642,2019,1.0,31.954233, -112.040817
1643,2019,1.0,31.7549, -111.3573
1644,2019,1.0,31.9477, -112.113217
1645,2019,1.0,32.068495, -112.436776
1646,2019,1.0,28.727462891, -100.507922295
1647,2019,1.0,31.753616299, -106.417258985
1648,2019,1.0,26.244371396, -98.557419015
1649,2019,1.0,28.707751108, -100.511400588
1650,2019,1.0,26.394748604, -98.955283124
1651,2019,2.0,28.482962437, -99.919967483
1652,2019,1.0,31.752577, -112.076083
1653,2019,1.0,31.737639, -111.939583
1654,2019,1.0,25.875635517, -97.473025612
1655,2019,1.0,27.120335347, -98.090651851
1656,2019,1.0,27.159316849, -98.202154892
1657,2019,1.0,31.350967, -109.509383
1658,2019,1.0,31.361417, -110.173233
1659,2019,1.0,32.424197, -113.184031
1660,2019,1.0,27.263884115, -99.455439944
1661,2019,1.0,26.076436014, -98.232415824
1662,2019,1.0,28.738417959, -100.507007749
1663,2019,1.0,31.78558, -111.62408
1664,2019,1.0,27.137185177, -98.082678573
1665,2019,1.0,32.04319, -112.2587
1666,2019,1.0,31.8646, -112.6246
1667,2019,1.0,32.14744, -113.16973
1668,2019,1.0,32.15341, -113.18874
1669,2019,1.0,32.62113, -112.142933
1670,2019,1.0,28.0251478, -99.5489187
1671,2019,1.0,27.435807331, -99.495251714
1672,2019,1.0,26.396783686, -99.078156498
1673,2019,1.0,32.609483, -111.875
1674,2019,1.0,28.470756945, -99.924087356
1675,2019,1.0,32.24401, -113.1528
1676,2019,1.0,32.33532, -113.26588
1677,2019,1.0,32.2104, -113.26946
1678,2019,1.0,25.900890222, -97.525930965
1679,2019,1.0,26.10367223, -98.287409076
1680,2019,1.0,26.144549817, -98.332108083
1681,2019,1.0,26.084781401, -98.264173232
1682,2019,1.0,32.124444, -112.1375
1683,2019,1.0,32.121944, -112.218056
1684,2019,1.0,32.00822, -111.35238
1685,2019,2.0,26.391025958, -98.989493397
1686,2019,1.0,33.387601, -111.8762944
1687,2019,1.0,38.4067887, -96.2434722
1688,2019,1.0,28.340208128, -100.310439594
1689,2019,1.0,31.48776, -111.01434
1690,2019,1.0,31.840278, -112.066944
1691,2019,1.0,25.8672921, -97.4946834
1692,2019,1.0,26.408847191, -99.027867665
1693,2019,1.0,27.0387839, -98.2429794
1694,2019,1.0,28.7974674, -100.2151578
1695,2019,1.0,27.2267642, -98.1330806
1696,2019,1.0,32.29266, -111.45592
1697,2019,1.0,31.9686, -112.69825
1698,2019,1.0,26.276297, -98.3396799
1699,2019,1.0,32.1748, -112.98709
1700,2019,1.0,32.19423, -112.99142
1701,2019,1.0,32.39445, -113.14618
1702,2019,1.0,32.670748604, -115.428030167
1703,2019,1.0,31.822433, -111.822433
1704,2019,1.0,31.9675919, -99.9016414
1705,2019,1.0,31.846367, -111.892367
1706,2019,1.0,27.145345722, -98.231694303
1707,2019,1.0,26.0360515, -98.2885714
1708,2019,1.0,31.55379, -111.15306
1709,2019,1.0,32.3953, -113.139717
1710,2019,1.0,32.3953, -113.139717
1711,2019,1.0,31.7061, -111.41795
1712,2019,1.0,31.7710272, -106.5001332
1713,2019,1.0,32.27454, -113.28033
1714,2019,1.0,32.25981, -113.27757
1715,2019,1.0,32.41635, -113.17062
1716,2019,1.0,32.41371, -113.20544
1717,2019,1.0,32.029, -112.17123
1718,2019,1.0,32.351832, -111.517477
1719,2019,84.0,27.5313645, -99.4284852
1720,2019,1.0,27.53305, -99.47808
1721,2019,1.0,32.07991, -111.9679
1722,2019,1.0,30.578414945, -104.38260596
1723,2019,2.0,29.6629938, -103.3587288
1724,2019,10.0,32.6926512, -114.6276916
1725,2020,1.0,32.35061, -112.33691
1726,2020,1.0,32.44845, -113.11031
1727,2020,1.0,32.4147, -113.255983
1728,2020,1.0,31.969466, -110.4881
1729,2020,1.0,29.31140448, -100.90314371
1730,2020,1.0,31.751483, -111.60035
1731,2020,1.0,32.047117, -112.08075
1732,2020,1.0,31.864, -112.747633
1733,2020,1.0,32.5357736, -117.0381917
1734,2020,1.0,26.066759, -98.20524346
1735,2020,1.0,32.023833, -111.254167
1736,2020,1.0,32.4021, -113.11811
1737,2020,1.0,32.5388762, -117.0455722
1738,2020,1.0,26.3003804, -98.75426466
1739,2020,1.0,31.912022, -111.881234
1740,2020,1.0,31.96866, -112.69848
1741,2020,1.0,32.24304, -113.37216
1742,2020,1.0,28.94115795, -100.64948189
1743,2020,1.0,27.4965098, -99.5049573
1744,2020,1.0,32.0272, -112.1455
1745,2020,1.0,31.9085, -112.4549
1746,2020,1.0,32.27956, -111.36335
1747,2020,1.0,26.36563268, -98.80256387
1748,2020,1.0,32.226253, -112.755616
1749,2020,1.0,28.78876398, -100.5335432
1750,2020,1.0,28.69733301, -100.51019685
1751,2020,1.0,28.87809017, -100.59952177
1752,2020,1.0,31.90225, -110.40713
1753,2020,1.0,31.636158, -111.444283
1754,2020,1.0,31.636158, -111.444297
1755,2020,1.0,32.0793, -112.13485
1756,2020,1.0,31.7618778, -106.4850217
1757,2020,1.0,31.702367, -112.007
1758,2020,1.0,32.686417, -112.0101
1759,2020,1.0,26.23380955, -98.57901468
1760,2020,2.0,32.60140276, -117.15277684
1761,2020,1.0,32.40772, -113.14226
1762,2020,1.0,32.415803, -113.128656
1763,2020,1.0,32.40772, -113.14226
1764,2020,1.0,32.01272, -112.76071
1765,2020,1.0,31.93266, -112.77413
1766,2020,1.0,31.706783, -112.009333
1767,2020,3.0,32.84037075, -116.41412131
1768,2020,1.0,28.94317266, -100.62177766
1769,2020,1.0,32.449056, -113.110167
1770,2020,1.0,32.327528, -113.254306
1771,2020,1.0,32.372167, -113.149583
1772,2020,1.0,32.362444, -113.098806
1773,2020,1.0,32.363083, -113.105778
1774,2020,1.0,32.449056, -113.110167
1775,2020,1.0,31.438168, -110.308167
1776,2020,1.0,31.97955, -112.4998
1777,2020,1.0,32.15145, -112.345533
1778,2020,1.0,27.5158689, -97.856109
1779,2020,1.0,27.22274177, -98.14100793
1780,2020,1.0,27.39813897, -99.49410255
1781,2020,1.0,32.052417, -113.070889
1782,2020,1.0,27.49605793, -99.52588373
1783,2020,1.0,31.99733, -112.705382
1784,2020,1.0,32.19055, -112.7587
1785,2020,,32.9594891, -117.2653146
1786,2020,1.0,31.89729, -111.1419
1787,2020,1.0,26.16271482, -98.39471212
1788,2020,1.0,26.36524306, -98.81592909
1789,2020,1.0,27.2269872, -98.1441714
1790,2020,1.0,27.49605793, -99.52588373
1791,2020,1.0,31.94393, -112.13957
1792,2020,1.0,31.983535, -112.11625
1793,2020,1.0,31.91249, -112.14168
1794,2020,1.0,32.701309, -114.730072
1795,2020,1.0,31.95953, -112.12443
1796,2020,1.0,31.94985, -112.12783
1797,2020,1.0,31.92176, -112.12998
1798,2020,1.0,31.93034, -112.1238
1799,2020,1.0,31.91245, -112.141605
1800,2020,1.0,31.7618778, -106.4850217
1801,2020,1.0,32.1333, -112.98088
1802,2020,1.0,32.265396, -112.73811
1803,2020,1.0,31.3011855, -110.9381047
1804,2020,5.0,27.45006251, -99.495328
1805,2020,1.0,28.70490641, -100.51236641
1806,2020,1.0,27.50440181, -99.5288878
1807,2020,,31.67159214, -106.33688751
1808,2020,1.0,27.5021486, -99.52863031
1809,2020,1.0,32.2480009, -112.9161399
1810,2020,1.0,26.2587712, -98.5762224
1811,2020,1.0,28.71072416, -100.50810447
1812,2020,1.0,27.49747071, -99.42858767
1813,2020,1.0,31.4536, -110.3218
1814,2020,1.0,26.21627455, -98.45553289
1815,2020,1.0,32.057043, -111.49897
1816,2020,1.0,31.338056, -110.9375
1817,2020,1.0,28.697183, -100.3980824
1818,2020,1.0,31.6422683, -106.30185996
1819,2020,1.0,32.2226066, -110.9747108
1820,2020,1.0,25.88079111, -97.49259347
1821,2020,1.0,31.9845, -112.1398
1822,2020,1.0,32.17729, -113.01702
1823,2020,1.0,28.7094609, -100.51073563
1824,2020,1.0,28.71177805, -100.50771823
1825,2020,1.0,32.14407, -113.1964
1826,2020,1.0,27.49956011, -99.5291453
1827,2020,1.0,31.9694, -112.97143
1828,2020,1.0,31.87595, -111.838583
1829,2020,1.0,32.03033, -113.29698
1830,2020,1.0,26.21677905, -98.45488916
1831,2020,1.0,27.47893958, -99.47915162
1832,2020,1.0,32.424167, -113.121167
1833,2020,1.0,32.3, -113.103833
1834,2020,1.0,32.300167, -113.1025
1835,2020,1.0,32.074583, -112.53535
1836,2020,1.0,28.70982081, -100.50861945
1837,2020,1.0,26.23385392, -98.58000649
1838,2020,1.0,31.35428, -109.57788
1839,2020,1.0,27.8647835, -101.1334267
1840,2020,1.0,31.7454878, -106.4766625
1841,2020,1.0,31.49509, -110.76714
1842,2020,1.0,32.709256, -115.1096461
1843,2020,1.0,31.99278, -113.04771
1844,2020,1.0,32.12533, -112.50055
1845,2020,1.0,31.67128, -111.90345
1846,2020,1.0,32.6757178, -115.3813444
1847,2020,1.0,29.32943244, -100.93356592
1848,2020,1.0,31.71351, -111.94921
1849,2020,1.0,32.3548, -113.11008
1850,2020,1.0,32.7209622, -114.71695552
1851,2020,1.0,26.21635675, -98.45480333
1852,2020,1.0,28.33664703, -100.30868482
1853,2020,1.0,28.33499917, -100.30937147
1854,2020,1.0,32.23443, -113.12708
1855,2020,1.0,32.31363, -113.10949
1856,2020,1.0,32.30002, -113.104
1857,2020,1.0,32.31554, -113.11809
1858,2020,1.0,28.77868781, -100.52492728
1859,2020,1.0,31.418333, -110.956833
1860,2020,1.0,28.71043953, -100.51013481
1861,2020,1.0,31.95737, -111.7114
1862,2020,1.0,31.91318, -111.38731
1863,2020,1.0,32.6823297, -115.9801536
1864,2020,1.0,31.623, -109.21
1865,2020,1.0,31.4430017, -109.8274255
1866,2020,1.0,31.58240927, -106.28597523
1867,2020,1.0,26.3797874, -98.8203046
1868,2020,1.0,26.4070058, -99.0839196
1869,2020,1.0,32.6566341, -115.6207551
1870,2020,1.0,27.3067057, -98.6783516
1871,2020,1.0,32.644379, -115.9993459
1872,2020,1.0,31.73, -111.974333
1873,2020,1.0,31.79445, -112.164167
1874,2020,1.0,31.9038, -111.7757
1875,2020,1.0,32.6697377, -115.4284813
1876,2020,1.0,32.231692, -113.09191
1877,2020,1.0,32.231692, -113.09191
1878,2020,1.0,28.7052321, -100.51180851
1879,2020,1.0,27.69953439, -99.74654354
1880,2020,1.0,31.90199, -111.78005
1881,2020,1.0,31.68722, -112.05361
1882,2020,1.0,32.845283, -112.73805
1883,2020,1.0,27.45321878, -99.4944455
1884,2020,1.0,31.70055, -112.18583
1885,2020,,29.55555634, -104.39460081
1886,2020,1.0,28.7410473, -100.3497895
1887,2020,1.0,27.38679511, -99.45213562
1888,2020,1.0,31.774333, -111.892067
1889,2020,1.0,32.0694, -112.1516
1890,2020,1.0,32.78023684, -115.56863879
1891,2020,1.0,26.6215167, -98.7481167
1892,2020,2.0,28.31807527, -100.33477735
1893,2020,1.0,28.70949314, -100.5184723
1894,2020,1.0,26.08318902, -98.26236119
1895,2020,3.0,31.76131223, -106.45412265
1896,2020,1.0,32.75287789, -114.69925958
1897,2020,1.0,31.77615, -111.947733
1898,2020,1.0,32.4208, -113.3313
1899,2020,1.0,32.34016, -114.4686826
1900,2020,1.0,26.4088523, -99.0156554
1901,2020,2.0,32.6728256, -114.1468821
1902,2020,1.0,32.27037, -114.00981
1903,2020,1.0,32.472066, -114.05183
1904,2020,1.0,27.5282358, -99.4456705
1905,2020,1.0,31.3815, -109.716
1906,2020,1.0,32.36791, -111.37283
1907,2020,1.0,32.41009, -113.41009
1908,2020,1.0,31.78620953, -106.56634202
1909,2020,1.0,32.66519192, -115.496521
1910,2020,1.0,26.2695148, -98.6472456
1911,2020,1.0,31.362569, -110.97229
1912,2020,1.0,31.36113, -110.81322
1913,2020,1.0,31.38197, -110.99484
1914,2020,1.0,32.075822, -110.949593
1915,2020,1.0,29.2223979, -98.5742691
1916,2020,1.0,31.3656, -109.7131
1917,2020,1.0,31.95916, -112.15888
1918,2020,1.0,32.05787, -111.93245
1919,2020,1.0,25.2391575, -101.1746655
1920,2020,1.0,32.04505, -112.70515
1921,2020,1.0,31.851617, -112.45735
1922,2020,1.0,31.398367, -110.07505
1923,2020,1.0,27.53345327, -99.33360172
1924,2020,1.0,26.07527782, -98.21852865
1925,2020,1.0,31.77748508, -106.52452457
1926,2020,1.0,26.40769168, -99.02469193
1927,2020,2.0,32.22518, -113.18875
1928,2020,1.0,32.493171, -114.622583
1929,2020,1.0,31.7632855, -106.45763774
1930,2020,1.0,32.0501, -113.142
1931,2020,1.0,32.0503, -113.142
1932,2020,1.0,31.695593, -111.994608
1933,2020,1.0,32.549492, -111.934564
1934,2020,1.0,32.376944, -111.490555
1935,2020,1.0,31.908717, -111.723683
1936,2020,1.0,31.991083, -111.987833
1937,2020,1.0,31.887571, -111.542623
1938,2020,5.0,27.5035613, -99.5075519
1939,2020,1.0,32.71808946, -114.73750026
1940,2020,1.0,28.60811401, -100.44355531
1941,2020,1.0,32.317421, -113.249109
1942,2020,1.0,32.44253543, -114.63339247
1943,2020,2.0,29.3277564, -100.4087977
1944,2020,1.0,29.3047458, -100.9024962
1945,2020,1.0,31.70964258, -106.37373603
1946,2020,1.0,27.522572, -99.526441
1947,2020,1.0,31.46315, -111.24279
1948,2020,1.0,31.80255, -111.82095
1949,2020,1.0,32.49269316, -114.80818646
1950,2020,1.0,27.2269872, -98.1441714
1951,2020,1.0,32.5211857, -116.0656344
1952,2020,2.0,32.7494988, -117.2470353
1953,2020,1.0,31.620381, -111.75064
1954,2020,1.0,31.963667, -112.57685
1955,2020,1.0,32.19238, -111.76245
1956,2020,1.0,31.704967, -111.84205
1957,2020,1.0,31.89555, -111.89444
1958,2020,1.0,32.7155792, -115.4137376
1959,2020,1.0,26.5540654, -99.181793
1960,2020,1.0,29.31828295, -100.91631889
1961,2020,1.0,31.84451, -111.50681
1962,2020,1.0,31.59327, -111.62151
1963,2020,1.0,29.3232963, -100.9514187
1964,2020,1.0,32.44195, -111.673817
1965,2020,1.0,32.132167, -112.606917
1966,2020,1.0,31.447517, -111.239067
1967,2020,2.0,32.14783, -113.41962
1968,2020,1.0,28.70869162, -100.51003566
1969,2020,1.0,32.1232535, -107.7978734
1970,2020,1.0,31.7092, -111.680783
1971,2020,1.0,25.88051143, -97.49764826
1972,2020,1.0,31.7632855, -106.45755191
1973,2020,1.0,32.2480009, -112.9161399
1974,2020,1.0,31.920578, -112.073668
1975,2020,1.0,31.539538, -110.756196
1976,2020,1.0,31.80283, -111.821
